id,serial,relate,sex,age,birth_pl,nchild,eldch,marst,fams
15756,6289319,3,2,10,US,0,99,Single,4
15757,6296904,3,2,4,Others,0,99,Single,7
15758,6307915,2,2,32,Germany,2,3,Married,5
15759,6345834,3,1,4,US,0,99,Single,5
15760,6207071,12,1,45,US,0,99,Single,1
15761,6378593,3,2,8,US,0,99,Single,15
15762,6282320,3,2,9,US,0,99,Single,6
15763,6423960,1,1,36,Others,4,14,Married,8
15764,6283462,3,1,2,US,0,99,Single,7
15765,6472147,3,1,7,US,0,99,Single,7
15766,6395998,12,2,28,US,0,99,Married,1
15767,6315489,5,2,55,Ireland,2,33,Divorced/widowed,3
15768,6448205,3,2,8,US,0,99,Single,5
15769,6238345,2,2,27,US,2,4,Married,4
15770,6452725,3,2,2,US,0,99,Single,4
15771,6251963,3,2,8,US,0,99,Single,6
15772,6462514,3,1,7,US,0,99,Single,10
15773,6202375,1,1,60,Ireland,1,29,Married,4
15774,6365531,9,1,2,US,0,99,Single,4
15775,6343871,3,2,21,Germany,0,99,Single,3
15776,6265444,12,2,35,US,0,99,Single,1
15777,6336425,3,1,31,Ireland,0,99,Single,5
15778,6445411,3,2,8,US,0,99,Single,6
15779,6429616,1,2,46,US,2,24,Divorced/widowed,4
15780,6276204,1,1,51,Germany,5,10,Married,7
15781,6286384,1,1,30,UK,1,1,Married,3
15782,6462417,1,1,24,US,1,0,Married,3
15783,6337818,1,1,49,Germany,6,22,Married,8
15784,6357646,3,2,10,US,0,99,Single,7
15785,6209896,12,1,28,Ireland,0,99,Single,1
15786,6401740,3,1,22,US,0,99,Single,7
15787,6309740,12,2,27,Ireland,0,99,Single,1
15788,6442406,3,2,15,US,0,99,Single,7
15789,6435739,1,1,50,Germany,5,28,Married,7
15790,6342988,2,2,40,Others,1,22,Married,3
15791,6287699,9,2,7,US,0,99,Single,9
15792,6450984,1,2,78,Others,0,99,Divorced/widowed,1
15793,6302432,3,1,7,US,0,99,Single,5
15794,6356532,8,2,20,Germany,0,99,Single,8
15795,6317837,3,1,1,US,0,99,Single,8
15796,6217161,3,2,14,US,0,99,Single,8
15797,6404063,2,2,40,Germany,8,14,Married,10
15798,6380901,7,1,22,Germany,0,99,Single,9
15799,6326132,3,1,21,US,0,99,Single,10
15800,6238325,3,2,26,US,0,99,Married,10
15801,6390661,3,1,13,US,0,99,Single,8
15802,6285875,3,1,1,US,0,99,Single,5
15803,6349693,1,1,34,Germany,2,8,Married,6
15804,6244376,2,2,27,US,1,0,Married,3
15805,6307095,3,2,1,US,0,99,Single,6
15806,6225490,2,2,50,Ireland,0,99,Married,2
15807,6234545,3,1,7,US,0,99,Single,4
15808,6284213,2,2,25,US,1,22,Married,3
15809,6282574,7,1,21,Germany,0,99,Single,3
15810,6458855,3,1,14,US,0,99,Single,5
15811,6250017,3,2,3,US,0,99,Single,4
15812,6412780,12,2,18,US,0,99,Single,1
15813,6235324,3,2,13,US,0,99,Single,5
15814,6198524,3,1,20,US,0,99,Single,6
15815,6350323,3,1,8,US,0,99,Single,9
15816,6198775,2,2,37,Germany,1,6,Married,5
15817,6370944,10,1,25,Ireland,0,99,Single,7
15818,6429251,12,2,40,US,0,99,Married,1
15819,6407948,3,2,8,US,0,99,Single,7
15820,6430688,2,2,26,US,2,5,Married,4
15821,6402783,1,1,36,Germany,2,5,Married,4
15822,6397227,2,2,26,Germany,3,6,Married,5
15823,6476204,3,2,13,US,0,99,Single,8
15824,6322531,7,1,20,US,0,99,Single,3
15825,6291983,3,2,4,US,0,99,Single,6
15826,6211484,2,2,48,Ireland,0,99,Married,2
15827,6284575,3,1,6,US,0,99,Single,5
15828,6371288,3,2,21,US,0,99,Single,5
15829,6410983,3,2,1,US,0,99,Single,4
15830,6209587,2,2,45,Germany,0,99,Married,2
15831,6461485,1,1,28,Germany,0,99,Single,2
15832,6352985,2,2,50,Germany,5,22,Married,7
15833,6254978,2,2,30,Others,4,5,Married,6
15834,6435557,9,2,27,Germany,0,99,Single,6
15835,6348507,3,2,10,US,0,99,Single,9
15836,6245649,3,2,2,US,0,99,Single,4
15837,6360137,1,1,30,US,0,99,Married,2
15838,6437792,1,1,39,Germany,4,9,Married,6
15839,6227710,1,1,60,Ireland,1,30,Married,3
15840,6319600,3,1,7,US,0,99,Single,6
15841,6334861,2,2,47,Germany,9,30,Married,15
15842,6396320,1,1,40,Ireland,0,99,Married,1
15843,6274745,1,1,32,UK,3,11,Married,7
15844,6234546,3,1,7,US,0,99,Single,5
15845,6333826,10,2,86,Others,0,99,Single,5
15846,6326593,2,2,40,Germany,3,21,Married,6
15847,6233916,3,1,25,Ireland,0,99,Single,8
15848,6309674,3,2,22,US,0,99,Single,13
15849,6316579,3,1,29,US,1,4,Married,5
15850,6451419,3,1,19,US,0,99,Single,4
15851,6258436,1,1,30,US,2,9,Married,7
15852,6352344,6,2,60,Ireland,1,28,Divorced/widowed,3
15853,6346056,1,1,40,Ireland,2,9,Married,4
15854,6212392,3,1,22,US,0,99,Single,9
15855,6238827,3,2,10,US,0,99,Single,8
15856,6349251,2,2,30,Ireland,1,24,Married,6
15857,6459045,3,2,18,US,0,99,Single,9
15858,6360110,1,1,33,Others,2,6,Married,4
15859,6474721,1,1,37,Ireland,5,21,Married,13
15860,6338692,12,1,48,US,0,99,Single,1
15861,6405839,3,2,14,US,0,99,Single,6
15862,6388654,3,1,20,US,0,99,Single,7
15863,6355848,3,1,1,US,0,99,Single,6
15864,6379961,2,2,42,Germany,1,13,Married,3
15865,6354412,3,2,9,US,0,99,Single,4
15866,6450266,3,1,6,US,0,99,Single,7
15867,6261276,1,1,26,Others,3,4,Married,5
15868,6361230,1,1,59,Germany,2,21,Married,4
15869,6288951,3,2,11,US,0,99,Single,3
15870,6374767,10,2,9,US,0,99,Single,9
15871,6388294,3,2,14,US,0,99,Single,15
15872,6324400,3,1,18,US,0,99,Single,3
15873,6256480,3,2,2,US,0,99,Single,8
15874,6461586,2,2,36,UK,2,11,Married,4
15875,6372928,1,1,55,Others,0,99,Married,2
15876,6423957,1,1,22,Others,0,99,Single,3
15877,6393636,1,1,50,Germany,0,99,Married,2
15878,6411365,3,2,14,US,0,99,Single,12
15879,6389469,3,2,48,Ireland,1,30,Divorced/widowed,3
15880,6445358,6,2,89,US,1,55,Divorced/widowed,8
15881,6323363,3,2,18,US,0,99,Single,6
15882,6276103,3,1,16,US,0,99,Single,4
15883,6403527,12,1,19,Italy,0,99,Single,1
15884,6266083,1,1,39,Germany,7,17,Married,11
15885,6462607,10,1,3,US,0,99,Single,2
15886,6470094,2,2,52,US,2,30,Married,4
15887,6198658,2,2,39,Germany,2,24,Married,5
15888,6230297,1,1,28,UK,0,99,Married,2
15889,6413204,5,2,59,Ireland,1,23,Married,4
15890,6289053,3,1,3,US,0,99,Single,5
15891,6427810,12,2,30,US,1,8,Married,2
15892,6240055,3,1,15,Ireland,0,99,Single,4
15893,6252701,5,2,63,Others,1,41,Divorced/widowed,2
15894,6382831,3,1,14,US,0,99,Single,3
15895,6474015,3,2,46,US,0,99,Single,5
15896,6289608,2,2,41,US,1,21,Married,3
15897,6270971,1,2,29,US,0,99,Divorced/widowed,1
15898,6285780,3,2,30,US,1,5,Married,4
15899,6435193,3,1,20,US,0,99,Single,5
15900,6308352,12,1,20,Germany,0,99,Single,1
15901,6343738,3,1,22,US,0,99,Single,8
15902,6336487,1,1,43,Germany,5,17,Married,7
15903,6404065,2,2,40,UK,4,19,Married,6
15904,6268415,2,2,44,Ireland,2,15,Married,4
15905,6259519,2,2,50,Germany,3,17,Married,5
15906,6440400,1,2,51,US,3,22,Divorced/widowed,4
15907,6448183,3,2,9,US,0,99,Single,4
15908,6294635,3,2,20,UK,0,99,Single,6
15909,6341024,2,2,32,Ireland,1,2,Married,3
15910,6312953,5,2,50,Ireland,1,35,Married,3
15911,6364444,1,1,27,US,3,4,Married,5
15912,6374371,3,1,12,US,0,99,Single,8
15913,6329753,2,2,36,UK,4,13,Married,6
15914,6280868,12,1,35,Germany,0,99,Single,1
15915,6206075,3,1,27,UK,0,99,Single,7
15916,6333343,10,2,19,US,0,99,Single,3
15917,6431003,1,2,10,US,0,99,Single,1
15918,6403779,3,1,16,US,0,99,Single,10
15919,6201239,3,2,6,US,0,99,Single,5
15920,6346748,3,1,3,US,0,99,Single,5
15921,6444896,8,1,38,Others,0,99,Single,7
15922,6385412,8,2,26,US,0,99,Single,5
15923,6442581,2,2,24,Ireland,0,99,Married,3
15924,6432539,7,2,35,Ireland,0,99,Single,9
15925,6364277,3,1,1,US,0,99,Single,5
15926,6366487,3,2,20,US,0,99,Single,6
15927,6251216,1,2,43,US,1,20,Divorced/widowed,2
15928,6329274,3,2,0,US,0,99,Single,8
15929,6434477,12,2,21,Germany,0,99,Single,1
15930,6410969,3,1,14,US,0,99,Single,5
15931,6315482,1,2,50,US,0,99,Divorced/widowed,1
15932,6429354,10,2,19,US,0,99,Single,3
15933,6212307,3,1,13,US,0,99,Single,4
15934,6455407,1,1,56,US,5,30,Married,7
15935,6461421,3,2,18,US,0,99,Single,6
15936,6429410,1,1,50,US,1,8,Married,3
15937,6224741,2,2,28,US,2,6,Married,4
15938,6316880,3,1,10,US,0,99,Single,9
15939,6231140,1,2,26,Ireland,4,13,Divorced/widowed,5
15940,6371073,1,2,39,Germany,0,99,Divorced/widowed,3
15941,6468379,3,2,11,US,0,99,Single,6
15942,6428492,12,2,45,Ireland,1,18,Divorced/widowed,2
15943,6400878,3,2,18,US,0,99,Single,7
15944,6356455,3,1,12,US,0,99,Single,4
15945,6213239,3,1,14,US,0,99,Single,3
15946,6215769,3,1,14,Italy,0,99,Single,11
15947,6288215,3,1,3,US,0,99,Single,6
15948,6285357,3,1,4,US,0,99,Single,5
15949,6269580,10,1,12,UK,0,99,Single,5
15950,6325142,3,2,11,US,0,99,Single,7
15951,6255000,2,2,33,Ireland,3,16,Married,5
15952,6341743,10,2,68,Ireland,0,99,Divorced/widowed,5
15953,6337487,12,2,50,Ireland,0,99,Divorced/widowed,1
15954,6385048,7,2,35,Others,0,99,Divorced/widowed,7
15955,6367693,2,2,27,US,4,7,Married,6
15956,6276441,3,2,3,US,0,99,Single,6
15957,6217763,3,2,3,US,0,99,Single,6
15958,6254860,2,2,26,Germany,2,2,Married,4
15959,6226374,3,1,15,Italy,0,99,Single,6
15960,6301291,2,2,36,Germany,2,8,Married,6
15961,6425141,1,1,34,US,2,10,Married,4
15962,6405350,1,1,49,Ireland,3,10,Married,5
15963,6285914,3,1,17,US,0,99,Single,10
15964,6227214,3,1,18,US,0,99,Single,11
15965,6288908,3,1,8,US,0,99,Single,6
15966,6370375,2,2,38,Ireland,4,10,Married,6
15967,6276920,3,1,5,US,0,99,Single,8
15968,6368653,3,2,17,US,0,99,Single,8
15969,6392195,3,1,15,US,0,99,Single,5
15970,6237030,9,2,22,US,0,99,Single,9
15971,6467827,2,2,43,US,2,7,Married,4
15972,6230057,2,2,22,US,0,99,Married,3
15973,6449947,3,2,16,US,0,99,Single,8
15974,6401681,3,1,21,US,0,99,Single,7
15975,6349393,3,1,12,US,0,99,Single,5
15976,6355104,2,2,30,Ireland,3,4,Married,5
15977,6315455,3,2,30,US,0,99,Single,7
15978,6380299,1,1,49,Ireland,1,0,Married,3
15979,6209939,1,1,29,US,1,3,Married,3
15980,6455138,7,2,24,US,1,0,Married,5
15981,6471986,1,1,46,Germany,0,99,Married,2
15982,6204912,3,2,3,US,0,99,Single,9
15983,6424058,3,1,19,US,0,99,Single,4
15984,6435595,3,2,12,US,0,99,Single,4
15985,6424547,11,1,34,Ireland,1,4,Married,3
15986,6434501,1,1,50,Germany,4,17,Married,6
15987,6286374,7,1,38,US,0,99,Single,7
15988,6340417,12,1,39,US,3,9,Married,5
15989,6223794,3,1,0,US,0,99,Single,7
15990,6419063,13,2,68,Ireland,0,99,Divorced/widowed,1
15991,6374845,3,1,11,US,0,99,Single,8
15992,6405474,3,2,2,US,0,99,Single,6
15993,6254398,3,1,11,US,0,99,Single,4
15994,6340856,1,1,41,Germany,0,99,Married,3
15995,6370425,3,2,11,US,0,99,Single,7
15996,6374643,3,2,24,Ireland,0,99,Single,4
15997,6259369,1,1,54,Germany,5,18,Married,7
15998,6212576,3,1,19,US,0,99,Single,4
15999,6430713,12,2,14,US,0,99,Single,5
16000,6247612,2,2,32,Germany,0,99,Married,2
16001,6257951,3,2,18,Germany,0,99,Single,8
16002,6261708,3,1,2,US,0,99,Single,7
16003,6305386,3,2,4,US,0,99,Single,5
16004,6308899,3,2,1,US,0,99,Single,5
16005,6264882,12,2,40,US,0,99,Single,1
16006,6257108,3,2,3,US,0,99,Single,4
16007,6442575,1,1,28,US,1,0,Married,3
16008,6354279,3,1,5,US,0,99,Single,5
16009,6224876,3,1,3,US,0,99,Single,4
16010,6454741,2,2,19,US,1,0,Married,7
16011,6219394,1,1,21,US,0,99,Married,3
16012,6282496,1,1,28,US,0,99,Married,2
16013,6359854,3,2,2,US,0,99,Single,6
16014,6470127,3,2,18,US,0,99,Single,7
16015,6385458,1,1,40,Ireland,2,24,Married,5
16016,6291908,1,1,35,UK,0,99,Married,2
16017,6426008,2,2,40,US,1,22,Married,3
16018,6367700,1,1,25,US,0,99,Married,2
16019,6365574,1,1,39,Germany,0,99,Married,2
16020,6319546,1,1,46,Germany,9,21,Married,12
16021,6322419,2,2,35,Germany,3,17,Married,5
16022,6475821,2,2,49,US,8,28,Married,10
16023,6258292,1,1,52,Germany,3,17,Divorced/widowed,4
16024,6427658,1,1,68,US,6,35,Married,8
16025,6227946,10,1,51,Germany,1,3,Married,9
16026,6473105,1,2,45,Germany,2,22,Divorced/widowed,3
16027,6414660,3,1,19,Germany,0,99,Single,9
16028,6458741,2,2,28,US,2,2,Married,5
16029,6206743,1,1,39,Germany,1,10,Married,3
16030,6268274,3,2,32,US,0,99,Single,1
16031,6295228,3,2,13,US,0,99,Single,5
16032,6325655,3,1,30,US,0,99,Single,8
16033,6425827,3,2,15,US,0,99,Single,8
16034,6279647,2,2,41,Germany,3,19,Married,8
16035,6251733,3,1,10,US,0,99,Single,9
16036,6463227,1,1,38,UK,5,11,Married,7
16037,6405154,2,2,45,Ireland,9,24,Married,12
16038,6366201,3,1,17,US,0,99,Single,6
16039,6452479,2,2,30,Ireland,2,10,Married,5
16040,6472227,1,2,57,Germany,2,23,Divorced/widowed,3
16041,6389531,1,1,26,Germany,1,0,Married,4
16042,6350145,1,1,43,Ireland,4,10,Married,6
16043,6332998,7,2,61,Others,0,99,Single,9
16044,6366638,3,1,5,US,0,99,Single,5
16045,6368108,2,2,50,Ireland,3,23,Married,5
16046,6207392,3,2,0,US,0,99,Single,5
16047,6206951,3,2,7,US,0,99,Single,5
16048,6386780,3,2,1,US,0,99,Single,6
16049,6350254,3,2,30,US,0,99,Single,4
16050,6327674,3,2,12,US,0,99,Single,5
16051,6210131,1,2,43,Ireland,5,19,Divorced/widowed,6
16052,6398989,12,1,24,US,0,99,Single,1
16053,6321170,1,1,41,Germany,6,16,Married,8
16054,6442685,1,2,39,US,3,23,Divorced/widowed,5
16055,6433709,3,1,23,US,0,99,Single,6
16056,6276152,1,1,70,Germany,0,99,Divorced/widowed,1
16057,6435641,3,1,0,US,0,99,Single,5
16058,6222127,3,1,10,Italy,0,99,Single,4
16059,6475175,3,2,2,US,0,99,Single,4
16060,6416578,3,1,1,US,0,99,Single,7
16061,6362250,1,1,37,Germany,3,9,Married,5
16062,6198636,1,1,29,Ireland,2,2,Married,4
16063,6365394,3,1,7,UK,0,99,Single,5
16064,6454662,1,1,45,Ireland,5,9,Married,7
16065,6212556,2,2,62,Ireland,1,26,Married,3
16066,6276809,3,2,0,US,0,99,Single,5
16067,6215786,3,1,6,Italy,0,99,Single,4
16068,6385590,1,1,60,Ireland,0,99,Divorced/widowed,1
16069,6358972,3,2,21,US,0,99,Single,7
16070,6390087,3,2,11,US,0,99,Single,7
16071,6377132,3,1,16,US,0,99,Single,4
16072,6222588,11,1,8,US,0,99,Single,5
16073,6333784,8,2,21,US,0,99,Single,4
16074,6294405,5,2,68,US,2,45,Divorced/widowed,4
16075,6432323,3,2,17,US,0,99,Single,11
16076,6425263,3,1,17,US,0,99,Single,3
16077,6389262,1,1,57,Ireland,7,24,Married,9
16078,6247875,7,2,23,Others,0,99,Single,3
16079,6434499,3,2,23,Germany,0,99,Single,6
16080,6316877,3,1,26,US,0,99,Single,7
16081,6342136,3,1,7,US,0,99,Single,6
16082,6453485,3,1,1,US,0,99,Single,4
16083,6214996,12,1,18,US,0,99,Single,1
16084,6240573,3,1,6,US,0,99,Single,7
16085,6472061,3,2,13,US,0,99,Single,8
16086,6262514,2,2,28,Others,0,99,Married,2
16087,6311258,12,2,35,US,0,99,Divorced/widowed,1
16088,6302904,3,2,0,US,0,99,Single,4
16089,6271395,12,2,58,US,2,26,Divorced/widowed,3
16090,6292259,1,1,32,US,4,10,Married,6
16091,6333081,2,2,40,Germany,5,18,Married,7
16092,6201448,3,1,12,US,0,99,Single,6
16093,6285215,1,1,60,Ireland,0,99,Married,2
16094,6412397,3,2,8,US,0,99,Single,10
16095,6360107,1,1,48,Germany,9,25,Married,11
16096,6471873,1,1,35,Ireland,4,11,Married,6
16097,6376244,3,2,14,US,0,99,Single,7
16098,6430864,2,1,33,Germany,6,13,Married,9
16099,6429710,3,1,24,Ireland,0,99,Single,6
16100,6327773,2,2,23,UK,3,4,Married,5
16101,6294042,12,1,30,UK,0,99,Single,3
16102,6444577,3,1,13,US,0,99,Single,7
16103,6229246,1,1,40,Germany,4,15,Married,6
16104,6247767,12,1,46,Others,0,99,Single,1
16105,6347642,3,2,18,US,0,99,Single,4
16106,6424579,10,2,23,US,0,99,Single,8
16107,6261093,7,1,19,UK,0,99,Single,9
16108,6375630,3,2,3,US,0,99,Single,7
16109,6332949,3,2,14,US,0,99,Single,5
16110,6391042,3,1,14,US,0,99,Single,7
16111,6297263,2,2,21,Germany,0,99,Married,2
16112,6345760,3,2,7,US,0,99,Single,6
16113,6324293,2,2,50,Ireland,1,30,Married,3
16114,6265257,12,2,40,US,0,99,Divorced/widowed,1
16115,6410511,3,2,18,US,0,99,Single,4
16116,6209952,12,1,22,US,0,99,Single,1
16117,6444703,3,2,18,US,0,99,Single,7
16118,6301667,1,2,37,Germany,4,14,Divorced/widowed,5
16119,6273070,3,1,0,US,0,99,Single,4
16120,6312227,12,2,55,US,0,99,Divorced/widowed,1
16121,6381270,2,2,50,Ireland,3,22,Married,5
16122,6273315,3,1,0,US,0,99,Single,6
16123,6383781,1,1,35,Ireland,3,8,Married,5
16124,6357165,1,2,60,UK,3,30,Divorced/widowed,4
16125,6461461,3,2,9,US,0,99,Single,4
16126,6241674,1,1,29,Ireland,2,3,Married,4
16127,6474863,3,1,32,US,0,99,Single,10
16128,6377375,3,2,3,US,0,99,Single,6
16129,6352784,3,1,2,US,0,99,Single,4
16130,6402960,12,2,25,Others,0,99,Single,1
16131,6444493,3,1,3,US,0,99,Single,5
16132,6298131,2,2,45,Germany,4,28,Married,7
16133,6225544,3,1,24,US,0,99,Single,3
16134,6236098,3,2,14,US,0,99,Single,7
16135,6401718,3,1,1,US,0,99,Single,6
16136,6383344,1,1,54,Ireland,5,25,Married,8
16137,6239929,2,2,33,Ireland,2,8,Married,4
16138,6212755,3,1,18,US,0,99,Single,10
16139,6256313,1,1,51,Ireland,2,25,Divorced/widowed,3
16140,6417328,3,1,15,US,0,99,Single,7
16141,6204964,12,2,29,Ireland,0,99,Single,1
16142,6404658,3,2,4,US,0,99,Single,7
16143,6321272,3,1,9,Others,0,99,Single,10
16144,6271810,3,1,2,US,0,99,Single,6
16145,6266494,2,2,69,US,2,67,Married,7
16146,6418775,13,2,30,Ireland,0,99,Married,1
16147,6444594,3,1,6,US,0,99,Single,10
16148,6302538,3,1,0,US,0,99,Single,4
16149,6440376,3,2,15,US,0,99,Single,10
16150,6396101,1,2,51,Ireland,0,99,Divorced/widowed,1
16151,6297854,2,2,30,Germany,2,6,Married,4
16152,6232537,3,2,16,US,0,99,Single,10
16153,6460955,2,2,56,US,2,27,Married,4
16154,6445571,3,1,10,US,0,99,Single,6
16155,6411762,3,2,1,US,0,99,Single,1
16156,6350777,1,2,58,Ireland,3,31,Divorced/widowed,4
16157,6414122,3,1,22,Ireland,0,99,Single,5
16158,6442564,3,2,13,US,0,99,Single,7
16159,6315855,1,1,45,Ireland,9,20,Married,11
16160,6467625,12,2,30,Ireland,0,99,Single,1
16161,6260928,12,1,48,Others,0,99,Single,1
16162,6434517,1,1,34,US,1,4,Married,4
16163,6282443,1,1,48,Germany,0,99,Married,2
16164,6391973,1,1,40,Ireland,0,99,Married,3
16165,6222508,3,2,13,US,0,99,Single,7
16166,6335966,10,1,6,US,0,99,Single,5
16167,6448103,12,1,35,Others,0,99,Single,1
16168,6373036,1,1,25,US,1,2,Married,3
16169,6429916,3,1,4,US,0,99,Single,5
16170,6237779,3,1,1,US,0,99,Single,8
16171,6382383,10,1,34,Germany,0,99,Single,3
16172,6291851,1,1,28,Germany,1,2,Married,5
16173,6406760,1,2,53,Ireland,5,27,Divorced/widowed,6
16174,6338705,12,2,18,US,0,99,Single,1
16175,6446158,3,1,14,US,0,99,Single,8
16176,6204050,9,2,3,US,0,99,Single,8
16177,6302621,3,1,9,US,0,99,Single,6
16178,6364884,5,1,62,Ireland,1,29,Divorced/widowed,6
16179,6250292,12,1,16,US,0,99,Single,1
16180,6407209,3,2,9,US,0,99,Single,7
16181,6239646,12,2,23,US,0,99,Single,1
16182,6475678,3,2,11,US,0,99,Single,5
16183,6247956,3,2,18,US,0,99,Single,6
16184,6217571,3,2,6,US,0,99,Single,8
16185,6232218,3,2,23,US,0,99,Single,10
16186,6398757,1,1,27,Ireland,1,2,Married,3
16187,6289603,4,1,40,US,2,15,Divorced/widowed,8
16188,6342383,3,1,22,US,0,99,Single,3
16189,6452526,3,1,3,US,0,99,Single,5
16190,6274443,3,2,4,US,0,99,Single,2
16191,6222956,12,1,36,Germany,0,99,Single,1
16192,6255508,3,1,1,US,0,99,Single,7
16193,6370210,3,2,8,US,0,99,Single,12
16194,6469801,1,2,55,Ireland,0,99,Single,1
16195,6310280,7,2,30,Ireland,0,99,Single,7
16196,6264986,3,2,19,Others,0,99,Single,7
16197,6380371,3,2,4,US,0,99,Single,4
16198,6281568,2,2,30,Germany,0,99,Married,4
16199,6248201,3,2,2,US,0,99,Single,4
16200,6299228,1,1,47,Germany,0,99,Married,2
16201,6466601,3,2,5,US,0,99,Single,7
16202,6267196,2,2,52,Others,2,23,Married,4
16203,6359469,8,2,31,Ireland,0,99,Married,5
16204,6227181,3,2,24,US,0,99,Single,7
16205,6299226,3,2,0,US,0,99,Single,3
16206,6300271,2,2,39,Germany,5,19,Married,7
16207,6476896,4,1,39,US,3,21,Married,9
16208,6225410,1,1,67,Germany,1,11,Married,3
16209,6410953,3,1,21,US,0,99,Single,8
16210,6301437,3,2,14,US,0,99,Single,5
16211,6227524,12,2,38,US,0,99,Married,2
16212,6344328,2,2,39,Germany,5,13,Married,7
16213,6221225,3,2,22,US,1,2,Married,4
16214,6315071,3,2,13,US,0,99,Single,6
16215,6418128,1,1,17,US,0,99,Single,1
16216,6382487,8,2,21,Ireland,0,99,Single,6
16217,6373172,3,2,12,US,0,99,Single,6
16218,6325494,1,1,26,Germany,2,27,Married,3
16219,6314191,2,2,36,Ireland,2,18,Married,6
16220,6287804,2,2,33,US,1,6,Married,3
16221,6387320,3,2,25,US,0,99,Single,4
16222,6267843,7,1,55,US,0,99,Single,11
16223,6276434,3,2,6,US,0,99,Single,2
16224,6292096,3,1,22,US,0,99,Single,7
16225,6476043,1,1,57,US,5,30,Married,7
16226,6223599,1,1,28,Italy,2,5,Married,4
16227,6258476,2,2,28,Others,2,7,Married,5
16228,6232516,3,2,12,US,0,99,Single,8
16229,6201447,3,1,24,US,0,99,Single,9
16230,6254114,1,2,23,US,0,99,Single,4
16231,6441704,3,1,2,US,0,99,Single,7
16232,6407776,3,1,0,US,0,99,Single,4
16233,6445861,3,1,7,US,0,99,Single,6
16234,6387065,1,1,28,UK,2,4,Married,5
16235,6274375,3,2,22,US,0,99,Single,4
16236,6304117,3,2,2,US,0,99,Single,4
16237,6278858,1,1,30,Germany,5,8,Married,7
16238,6414155,1,1,65,Ireland,2,29,Married,4
16239,6229158,12,1,24,US,0,99,Single,1
16240,6317849,3,1,8,US,0,99,Single,6
16241,6429747,2,2,38,US,8,23,Married,10
16242,6428461,3,2,16,US,0,99,Single,11
16243,6427821,12,1,27,US,0,99,Single,1
16244,6217198,2,2,25,Germany,0,99,Married,2
16245,6448202,3,1,4,US,0,99,Single,5
16246,6335536,3,2,9,US,0,99,Single,6
16247,6449840,3,2,8,US,0,99,Single,5
16248,6401451,1,1,77,Ireland,2,40,Married,4
16249,6399926,1,1,40,US,0,99,Married,2
16250,6363089,3,1,10,US,0,99,Single,9
16251,6289121,9,2,13,US,0,99,Single,4
16252,6247755,1,1,35,Italy,1,4,Married,4
16253,6243888,3,1,4,US,0,99,Single,3
16254,6329141,3,1,11,US,0,99,Single,6
16255,6334100,3,1,11,US,0,99,Single,8
16256,6475854,13,2,8,US,0,99,Single,1
16257,6225939,10,1,27,US,0,99,Single,4
16258,6375085,10,1,6,US,0,99,Single,6
16259,6384979,2,2,57,Germany,3,24,Married,5
16260,6379887,2,2,24,Germany,1,1,Married,3
16261,6390566,3,2,12,US,0,99,Single,3
16262,6356981,3,1,2,US,0,99,Single,4
16263,6460762,10,1,21,US,0,99,Single,4
16264,6435167,2,2,62,US,4,37,Married,7
16265,6321238,3,1,13,US,0,99,Single,4
16266,6461019,3,2,15,US,0,99,Single,6
16267,6301737,5,1,75,Germany,1,48,Divorced/widowed,9
16268,6363279,3,1,15,US,0,99,Single,4
16269,6403133,10,2,17,US,0,99,Single,3
16270,6474993,3,2,1,US,0,99,Single,5
16271,6264390,12,2,23,US,0,99,Single,1
16272,6293043,3,1,7,US,0,99,Single,6
16273,6323585,2,2,68,Germany,1,38,Married,3
16274,6433061,5,1,65,US,2,34,Married,7
16275,6434938,3,1,8,US,0,99,Single,7
16276,6364107,2,2,29,US,2,3,Married,5
16277,6427169,3,2,23,US,0,99,Single,14
16278,6340735,3,1,26,US,0,99,Single,3
16279,6286379,1,2,38,US,2,11,Divorced/widowed,3
16280,6377227,3,1,14,US,0,99,Single,6
16281,6207470,3,1,11,US,0,99,Single,8
16282,6319505,3,2,9,US,0,99,Single,6
16283,6320723,1,1,70,Germany,2,29,Married,4
16284,6382804,10,1,27,Germany,2,2,Married,9
16285,6278067,3,1,1,Germany,0,99,Single,6
16286,6448823,3,2,0,US,0,99,Single,5
